ds,yhat,yhat_lower,yhat_upper
2016-09-25,1016567.8749319632,866124.358170878,1154783.5074468388
2016-09-26,808343.306396785,671071.330587539,946803.3085128086
2016-09-27,762460.2608867352,627000.5094262791,893820.0524360676
2016-09-28,787478.9515203476,646924.8285102235,920359.185088162
2016-09-29,700725.2754503496,562200.1886002047,833884.227895923
2016-09-30,776235.033320183,634049.3739530672,918698.7369603608
2016-10-01,967781.5603228495,835265.0762355991,1106770.968470666
2016-10-02,1022284.1116117619,877885.0503910105,1160124.8947962816
2016-10-03,812641.3753266045,679541.5204727579,962650.4029311474
2016-10-04,765076.6040734358,632945.3976520627,898570.4010285621
2016-10-05,788187.9138041935,645717.6018169409,921689.1699014308
2016-10-06,699348.5834213173,557097.3577435756,839204.29059528
2016-10-07,772649.9000453514,626452.7778629245,905634.4931854903
2016-10-08,961927.1380917374,825880.7030159188,1101162.3471944232
2016-10-09,1014166.0626382385,878824.4891849722,1159766.702042806
2016-10-10,802334.3855881979,662135.8982269026,937577.208504034
2016-10-11,752724.7266553947,610680.7122447898,878661.702201024
2016-10-12,774002.6934947951,628985.9589405626,898782.8734166744
2016-10-13,683604.9819384927,548588.3003843058,819781.6980526164
2016-10-14,755680.1092193483,611436.4524004804,905726.8918978452
2016-10-15,944112.4345083248,800783.969192447,1084444.6603109972
2016-10-16,995926.9197169408,857494.3970391751,1130852.1444956241
2016-10-17,784119.1158847921,639504.5104305529,919401.3846321865
2016-10-18,734996.9766147466,591176.0163493223,870470.9413427926
2016-10-19,757228.1533315033,611698.6351913663,884064.070542934
2016-10-20,668237.7035290604,527517.8590984995,803143.3738050866
2016-10-21,742148.843757737,612262.3843114672,880432.7867183981
2016-10-22,932807.408549188,799615.2510413799,1076829.2776470326
2016-10-23,987187.4627062025,842214.4107699986,1121425.6852409702
2016-10-24,778222.5343679873,642099.9056439172,920285.1080358499
2016-10-25,732149.0403606013,596977.9542217787,872904.1514804163
2016-10-26,757555.5173303288,624199.700089403,892299.745581112
2016-10-27,671782.5382693562,539372.6260718489,803961.7115540177
2016-10-28,748865.885712633,619317.1987780081,879887.0213539752
2016-10-29,942563.5750550881,804435.5672328944,1090896.7552945588
2016-10-30,999764.1022626524,857423.3863074428,1135057.6140488172
2016-10-31,793320.3068815132,658574.869281162,929194.5513282685
2016-11-01,749395.3441670375,613487.8972896931,885154.6718518217
2016-11-02,776514.303205591,645951.5497789229,918738.1473226497
2016-11-03,691966.2773065866,556777.5665347337,817558.84644463
2016-11-04,769749.390073013,633816.5176196354,918244.0784286923
2016-11-05,963599.3102342316,822596.4282681345,1098067.546184777
2016-11-06,1020398.5785106138,875455.7770179219,1156517.6812062715
2016-11-07,813011.0973591855,666578.8334532472,952507.4462261036
2016-11-08,767628.2496568767,627136.511389006,901747.8239711198
2016-11-09,792820.1686760049,648481.7892011881,940787.463865835
2016-11-10,705936.9649871816,565557.4277099816,837999.350905122
2016-11-11,781052.42715315,638545.2800672231,920362.866114703
2016-11-12,971990.7566835146,838314.6845901266,1114527.6179121013
2016-11-13,1025733.7012732348,898194.2985254847,1153876.016627419
2016-11-14,815252.4903199319,669532.8220677226,942987.8844047867
2016-11-15,766851.1030572432,619837.6079137499,918818.4468455948
2016-11-16,789214.4653498523,649287.4183259999,921614.9368056249
2016-11-17,699806.4620292464,561763.8877312804,852878.9251499398
2016-11-18,772810.3682260156,632527.5034272957,924058.6793088764
2016-11-19,962152.3497807583,821184.8364822943,1109452.6986241266
2016-11-20,1014905.4869234713,879426.8620891281,1154116.9204587669
2016-11-21,804118.813472382,672487.7005574886,945051.3261616162
2016-11-22,756157.9857058465,623451.7167734579,897916.1526235156
2016-11-23,779751.254006849,637267.8306419058,917848.845553879
2016-11-24,692385.6921993822,545356.6806156813,823249.7615074958
2016-11-25,768246.3450693546,635094.1229248464,901446.9256541134
2016-11-26,961238.9884871234,823288.9748744557,1105417.705367718
2016-11-27,1018393.9865699642,879446.3119322585,1165398.1716178206
2016-11-28,812695.7532870023,665205.7850727551,955256.2542322337
2016-11-29,770424.4321239358,626196.7903441429,912201.3280622604
2016-11-30,800203.4505188789,657652.2255435829,939826.8677711798
2016-12-01,719397.8719707268,581573.8133402382,868264.6584347594
2016-12-02,802056.1594082555,662578.7103773495,939123.8329987762
2016-12-03,1001935.9834977429,875843.0190751129,1153293.4782050583
2016-12-04,1065911.4872835248,937382.2250391854,1201443.7489360797
2016-12-05,866806.4310201721,720841.6326037562,1009519.1303954214
2016-12-06,830739.7389565485,691962.7168757999,977422.4482548285
2016-12-07,866177.0069328132,716072.629241696,1006649.2289050287
2016-12-08,790332.7924877229,641690.7876445584,935298.3149846684
2016-12-09,877116.1991227827,733962.766931183,1014203.2009026309
2016-12-10,1080160.2884768764,937619.5374878588,1222403.1450294878
2016-12-11,1146232.6365561013,1006593.2045596396,1281490.2524867633
2016-12-12,948071.3699147807,798687.0066873797,1075767.698190462
2016-12-13,911733.1252021126,775461.1425301282,1059352.3987118786
2016-12-14,945646.4244329579,802143.638517323,1076230.5037745791
2016-12-15,867015.2348147362,726364.7953067439,1010123.261285773
2016-12-16,949765.1870483556,812241.5290950255,1089436.676822274
2016-12-17,1147572.9643756896,1006963.0349150674,1292256.4479954606
2016-12-18,1207276.1739180177,1064030.6690513454,1337030.2485990063
2016-12-19,1001708.0487178371,860641.4919143015,1141934.3001420111
2016-12-20,957043.4532636452,812959.3107427122,1102947.4008534828
2016-12-21,981849.7304008392,855764.7388164509,1110720.2278611949
2016-12-22,893487.2190190072,759476.6471331993,1034833.3469996582
2016-12-23,966051.9905044988,835417.1409931051,1103007.7806125924
2016-12-24,1153401.40188271,1011048.0605745461,1289667.312515527
2016-12-26,986549.3327386219,843597.2871425637,1130361.6570467004
2016-12-27,931730.9293144412,789322.3032296569,1069426.2493445706
2016-12-28,946851.6234326097,814146.8731972812,1080225.8522944467
2016-12-29,849440.6267893802,704955.7554889157,986213.9696600117
2016-12-30,913748.3200219463,774711.5564930384,1053709.594685817
2016-12-31,1093768.3487461042,954834.7003397605,1227652.904672877
2017-01-01,1136640.3895539236,1000784.0644200669,1277422.6371821833
2017-01-02,915478.110811576,775036.9459208004,1052126.7302752258
2017-01-03,856708.9682147685,707234.964225922,1002252.4737297442
2017-01-04,869119.5265655863,741926.451041278,1003445.3808435604
2017-01-05,770251.2730995254,635986.4626379706,917376.1288741914
2017-01-06,834339.5851525987,689603.0294837079,972135.9717425645
2017-01-07,1015336.5407761311,877561.8478509282,1150818.2347351753
2017-01-08,1060315.0431120626,917154.7473702389,1203313.5165634828
2017-01-09,842298.7450487717,695290.3687468453,976527.0497009598
2017-01-10,787604.3603369901,648334.8551461911,921198.1871047821
2017-01-11,804889.9848839587,661625.3003433411,951927.935073586
2017-01-12,711554.3136597828,569525.7787939719,847995.385739176
2017-01-13,781679.3261350776,652798.1756960406,922412.8991402185
2017-01-14,969057.0313976461,828854.7178045424,1111618.2505276212
2017-01-15,1020597.6413463487,880803.3905239382,1153940.3216224345
2017-01-16,809163.5538097613,668310.72067461,950891.1000599177
2017-01-17,760915.627623506,618468.3627029626,895272.9424400504
2017-01-18,784365.2725178765,649686.9840432842,920300.1972500965
2017-01-19,696777.1442795229,555735.5533605185,825193.6164119251
2017-01-20,772114.9315306821,628139.7261294122,912772.430024233
2017-01-21,964070.7493073597,832522.7681836861,1103396.7064964322
2017-01-22,1019475.444419008,880232.8720904026,1167664.532752171
2017-01-23,811134.1451438778,685560.2561290248,953188.7929746611
2017-01-24,765173.5033626347,622824.3317378701,896494.956546904
2017-01-25,790094.1341184975,647749.5470335138,928970.0658572603
2017-01-26,703173.0417014082,560618.5829524349,855055.6903769933
2017-01-27,778408.5335464049,641161.5986011005,915640.176579086
2017-01-28,969548.1679113173,832137.5244269575,1111777.265490936
2017-01-29,1023497.0859176741,893302.8929533149,1162103.0563047922
2017-01-30,813151.1196378152,673384.6086426948,945681.2178996047
2017-01-31,764741.1952117346,623859.8570313769,901244.2883300311
2017-02-01,786882.616668248,642809.545322493,924780.0231781559
2017-02-02,696974.1077452662,560506.324097749,821442.792029758
2017-02-03,769139.2062839719,634184.7799252264,909261.0816922558
2017-02-04,957250.652972243,815148.447209945,1100935.9665617286
2017-02-05,1008335.2207786965,867208.9763334987,1142849.181166951
2017-02-06,795403.4698567137,664056.3921060554,943619.7912578713
2017-02-07,744791.0348916329,608489.3340353497,889810.7729711635
2017-02-08,765205.111128929,633162.6366346335,898493.408368641
2017-02-09,674121.0874015014,532070.5570711583,812404.0316184397
2017-02-10,745721.9804420568,603396.4638457241,895548.490886379
2017-02-11,933921.3591366895,795521.0124783908,1078798.1759477572
2017-02-12,985767.2380128102,838897.3457060095,1119844.6462808
2017-02-13,774271.4430203362,628748.8238952976,909442.7430859756
2017-02-14,725751.0598771718,577180.8001076618,856657.7312675241
2017-02-15,748875.619603991,609143.6231338868,900357.3706890268
2017-02-16,661064.9435584364,524293.6460758923,785978.5792806215
2017-02-17,736430.2627150466,602690.059996919,874183.5922434033
2017-02-18,928799.2480217869,794968.788421404,1066505.541261813
2017-02-19,985122.368581677,840993.4687654558,1127917.9537247666
2017-02-20,778305.0092838941,649680.2892904074,914314.4726193367
2017-02-21,734551.8798911636,600402.2915560977,867945.1355962764
2017-02-22,762417.2873263366,635802.0367519644,918538.945472591
2017-02-23,679206.1083042722,539686.2972928097,815639.926465665
2017-02-24,758917.9919329078,625474.2546552519,895045.1601366453
2017-02-25,955275.3463846653,820479.4911718133,1091639.3489868168
2017-02-26,1015132.4482497372,872634.1307781722,1160708.2902990924
2017-02-27,811310.0347307504,676111.2409805076,952790.8217844444
2017-02-28,769941.8477637712,634890.4230327578,903194.8709948378
2017-03-01,799526.649002262,661927.7007553888,938890.1028826216
2017-03-02,717330.501446075,585628.6909029965,859169.1507294809
2017-03-03,797331.8183629712,660527.883531054,928579.6071115662
2017-03-04,993249.7176411774,853667.6356416953,1119943.3936995105
2017-03-05,1051953.0174700657,909248.6514022681,1190219.21060754
2017-03-06,846294.2439186799,707403.4259271743,989847.1508358845
2017-03-07,802455.1425505955,663864.9630358622,929867.8364026421
2017-03-08,828997.2478732496,698191.1762000753,973897.8660962441
2017-03-09,743262.3519318877,603886.6032264442,876891.1247253217
2017-03-10,819315.4274830583,683826.0989567835,971125.1597565251
2017-03-11,1010970.6062459407,868460.808186408,1149680.5614630356
2017-03-12,1065197.616267026,928622.9225008175,1208996.4521293272
2017-03-13,854953.1208594131,713576.2389534062,1008170.7321750134
2017-03-14,806523.5249158898,669232.9574031256,947062.3082820014
2017-03-15,828572.8757057837,691069.5896510658,974049.1924928474
2017-03-16,738540.7704647077,595102.7361305543,866592.4608464702
2017-03-17,810582.8929341616,673971.842568499,945071.1446703316
2017-03-18,998594.8400738167,863309.5737725076,1132425.6456926663
2017-03-19,1049616.6960896712,904274.0199189882,1190551.6938643283
2017-03-20,836662.8404632842,704210.938450304,973653.4810395782
2017-03-21,786063.5899921028,633658.1974700923,923005.0302765473
2017-03-22,806512.325465996,688578.4964475528,957991.0064942045
2017-03-23,715463.0275999273,577884.6723076509,854747.0154682528
2017-03-24,787070.8454147937,654586.7757325241,928986.5590569335
2017-03-25,975216.3482100489,836456.5895199697,1116237.3528570586
2017-03-26,1026910.897605748,887398.8540707022,1165604.3389392127
2017-03-27,815127.5958821174,670316.4353733857,955585.376557215
2017-03-28,766144.3714097559,615666.8627854445,904822.1196616889
2017-03-29,788592.8051442165,648356.9090302815,925671.0055167258
2017-03-30,699857.5701395127,571180.4425813102,835879.1865562896
2017-03-31,774019.050237254,632898.8407485936,913733.5494009387
2017-04-01,964879.7293484361,825845.0790939963,1110287.553279085
2017-04-02,1019371.7271427984,874737.4902161527,1157635.9050423622
2017-04-03,810389.8774789041,665944.4186411018,942094.4777569239
2017-04-04,764136.8529630352,632493.011867389,908415.949841118
2017-04-05,789173.8861891326,649069.5028807385,928779.4919139952
2017-04-06,702821.9116691404,560665.4143986658,833742.8546619108
2017-04-07,779105.6533055208,635395.4370355839,921327.9931869935
2017-04-08,971781.2152135837,834008.9268133409,1114613.2947097537
2017-04-09,1027744.5265275745,890437.7657733561,1156608.3877179045
2017-04-10,819865.0203094637,690967.1290535863,953982.7608347273
2017-04-11,774331.0428896274,646962.6218716674,905013.3512197045
2017-04-12,799700.5463101036,660638.3274246703,928915.784169798
2017-04-13,713301.8988060093,575929.8580446754,842488.634981406
2017-04-14,789177.3574240048,660526.5079992065,926768.6020643151
2017-04-15,981109.787317501,836798.2548831465,1106214.431214935
2017-04-16,1036030.0116243961,900556.1059025938,1170129.5260776007
2017-04-17,826849.2106929189,682314.7420043502,968842.9521681311
2017-04-18,779802.9097228845,649276.8454260167,927515.8863945518
2017-04-19,803500.1529790851,664431.7245040259,940528.0915423776
2017-04-20,715322.746292375,579606.2281843575,850220.3987117282
2017-04-21,789367.1586521631,654490.1661438186,925804.4346382662
2017-04-22,979469.7126445945,844342.0045629091,1117700.9024314834
2017-04-23,1032612.4900907966,893704.604929489,1171631.701612682
2017-04-24,821754.4101472187,690745.0346757347,960716.3586783208
2017-04-25,773174.0524535135,630496.0041597361,910599.5269601895
2017-04-26,795517.8511672134,656383.4138525039,934081.2339045283
2017-04-27,706198.5628118117,573138.0050936439,842160.4418276215
2017-04-28,779336.6130182805,642439.2267699689,917358.5353847292
2017-04-29,968784.9590757561,831429.5447451787,1120107.5804714963
2017-04-30,1021534.8946714047,887433.4542968373,1163970.6778218616
2017-05-01,810547.2472281755,667470.2629859366,941124.8592305776
2017-05-02,762095.5271132,618157.0796867454,897603.9140685984
2017-05-03,784814.6354110476,650569.7886096607,923308.7022754659
2017-05-04,696100.0090146889,555887.0135340627,833195.2773505327
2017-05-05,770049.7798119438,630941.14546612,916912.3505009766
2017-05-06,960490.5535061135,817798.742424665,1095434.4834941248
2017-05-07,1014384.201080722,875329.1170235607,1153800.2035705252
2017-05-08,804660.0790850054,668330.0875612601,943277.2221297695
2017-05-09,757559.2040545879,614898.2601557145,894991.2538263889
2017-05-10,781683.9551448394,645590.9425672119,920140.806328426
2017-05-11,694398.153489164,550999.3077773277,830750.5721724891
2017-05-12,769770.0680783119,624687.1481005035,915391.8643648876
2017-05-13,961598.9307665407,832905.8959958024,1105162.2702927138
2017-05-14,1016822.3351527597,872290.5156143733,1148227.0335816354
2017-05-15,808348.9223589741,674816.9569904805,947035.5907077951
2017-05-16,762402.8712593183,620683.8117979607,898757.8510100048
2017-05-17,787573.7649397127,645228.9962154411,923516.0498725908
2017-05-18,701216.6849607234,565502.2141271025,842523.5278794707
2017-05-19,777395.0913701555,638576.6901838272,916309.8199256889
2017-05-20,969907.0838446299,828796.7058104767,1108481.167050606
2017-05-21,1025692.4355267771,879859.5408079292,1151287.1248233416
2017-05-22,817664.8227040934,680714.8032727912,960970.5000774061
2017-05-23,772055.790525253,636031.7868239941,914748.3643304182
2017-05-24,797464.0507688115,656964.2435393699,938419.1532102359
2017-05-25,711254.9881790867,570790.6079280355,838465.8483834098
2017-05-26,787502.9580089155,647588.0679229785,919951.395194699
2017-05-27,980016.9937065283,835723.2897753579,1108860.3029457477
2017-05-28,1035747.3378792848,891547.2709045444,1165097.3115815816
2017-05-29,827617.2385194255,676185.8347727878,973451.7289083871
2017-05-30,781866.5661099476,644971.0476779583,915324.2504650402
2017-05-31,807100.859164997,663968.8103374433,939490.0664510098
2017-06-01,720690.6819732818,578474.093364992,849710.9731069976
2017-06-02,796713.879955033,663025.4035508273,932947.3076557979
2017-06-03,988981.349826942,845628.7095466835,1123810.7882816787
2017-06-04,1044443.7315657208,904449.5078092221,1186236.8828697624
2017-06-05,836023.4538925685,700213.1582193949,971711.407464432
2017-06-06,789958.6749742504,657674.4175795417,930131.7271625219
2017-06-07,814852.7088535625,685812.7842127262,956769.6054305645
2017-06-08,728073.8019045396,591274.250182527,861498.5026716433
2017-06-09,803697.8236152985,663481.7698746027,937645.3108328894
2017-06-10,995534.4669301515,855243.9002673225,1142436.0607449852
2017-06-11,1050534.3432483396,911914.2099998333,1190785.1800354447
2017-06-12,841621.3827781423,696485.8367991595,981653.3121219794
2017-06-13,795037.0626937358,665773.7665362429,933041.3665776316
2017-06-14,819390.0368305829,686864.880796903,951009.9458966141
2017-06-15,732056.0176823965,600855.6462000726,874245.6643069641
2017-06-16,807120.46521623,675027.0615738588,945482.8897679298
2017-06-17,998404.6722038458,851769.4515149043,1124556.320933907
2017-06-18,1052872.6301330312,920854.2345121753,1194424.8894103514
2017-06-19,843463.0900445372,707297.3978989482,980823.6374508425
2017-06-20,796433.348983309,663546.3444815892,932252.0780842248
2017-06-21,820408.3484948663,678078.2803324275,964640.542935297
2017-06-22,732779.9526592515,597330.3914092875,870317.2971737535
2017-06-23,807648.9804667498,666777.4743290265,946364.285940693
2017-06-24,998850.6054046073,865168.4725752699,1131047.3422804545
2017-06-25,1053360.5316099725,916968.5990579849,1186602.9393149675
2017-06-26,844126.3874927636,704727.9683992389,985423.3822881602
2017-06-27,797410.894406814,658402.4041451607,938626.2940838549
2017-06-28,821840.4230779582,686840.442956267,960253.483279153
2017-06-29,734803.8299841532,596693.4692116462,883688.7296059836
2017-06-30,810394.1706945067,657870.0445443942,950311.1362500826
2017-07-01,1002433.9218819102,873572.5164922005,1135134.925917296
2017-07-02,1057881.1360917995,908151.6374092831,1202352.084064997
2017-07-03,849660.9801134552,705160.5696206014,986661.8428987445
2017-07-04,804009.2192187279,664985.6316511245,938725.5007710186
2017-07-05,829521.2590461179,693411.956025495,974894.9520516641
2017-07-06,743551.6306354506,612319.8328198513,881883.8074530985
2017-07-07,820156.503193521,674425.371060817,954602.2045484486
2017-07-08,1013119.8383730438,862239.1702149602,1148104.1812971884
2017-07-09,1069360.5870901295,933056.5719109288,1195373.0732687952
2017-07-10,861765.3521793868,725737.4221936739,1004217.3619970931
2017-07-11,816533.0477989875,678533.5937847294,957428.5854982161
2017-07-12,842225.133146703,714095.9089337598,984154.9472436173
2017-07-13,756166.2698833522,613330.0833594254,889663.1985338881
2017-07-14,832387.9509488571,694370.0670272101,971503.2569057092
2017-07-15,1024655.678004489,882032.6440956271,1163414.736224113
2017-07-16,1079877.0534900955,940097.4628531456,1213708.4814078608
2017-07-17,870935.1782142381,736829.7124113204,1009711.0043126779
2017-07-18,824033.8567379918,678846.3108499554,952156.7058277816
2017-07-19,847748.164211098,699167.0723729101,992444.9534857648
2017-07-20,759425.205742489,624785.9990514872,896819.6836373342
2017-07-21,833127.6040213752,701199.4580506615,976890.6506967477
2017-07-22,1022660.2873058382,875459.9621403036,1156844.0061673739
2017-07-23,1074977.9458731478,933798.6777706855,1214131.4341649313
2017-07-24,863017.5572864818,726776.3449659145,998823.0053397999
2017-07-25,813042.4994222772,683740.1820851566,967023.3355665886
2017-07-26,833691.8285513835,692456.5433076272,966662.9597635169
2017-07-27,742379.5835630778,596028.7558286457,887502.7551237012
2017-07-28,813236.687750205,678875.0196937401,949792.212060588
2017-07-29,1000136.0607019934,854454.6355367607,1130321.2881745275
2017-07-30,1050098.35249766,914193.073271344,1182992.22379468
2017-07-31,836122.7470873351,699119.3032009653,970902.3007330182
2017-08-01,784529.4014965106,650806.1875315523,918384.9416182572
2017-08-02,804007.1455628189,666304.9265379953,953870.382151445
2017-08-03,712011.349123748,570469.80774558,854041.670360443
2017-08-04,782704.5708757226,650721.8423632536,914556.6276353286
2017-08-05,969980.6399754595,830396.1851020956,1106831.7605800855
2017-08-06,1020869.6155883417,885686.2918075994,1151242.6023833298
2017-08-07,808368.097743996,667183.7529572163,944541.3979289857
2017-08-08,758781.4751467411,632968.9431648776,901783.0115250008
2017-08-09,780771.7455626444,657649.8994964098,914793.249203704
2017-08-10,691755.8180379579,558131.8903001583,830461.1140258716
2017-08-11,765846.9047202987,624096.4285813611,916797.2340020204
2017-08-12,956879.6381826821,821957.7485134833,1092752.972022328
2017-08-13,1011816.3358471668,870885.0450253456,1153336.5435877752
2017-08-14,803578.8533828177,668177.1423670549,959060.9199904094
2017-08-15,758392.5741420281,619622.427944126,895937.9141299555
2017-08-16,784836.125610277,636195.6130147488,919943.9496840077
2017-08-17,700241.6825545176,569711.963005898,838063.0768781035
2017-08-18,778638.4115783105,645700.6268268203,919933.0602385639
2017-08-19,973779.6378297068,837353.0481902043,1108863.0793025913
2017-08-20,1032551.0998157902,891467.537262144,1168475.1752123558
2017-08-21,827804.6796207681,679218.7052219115,964024.4755749152
2017-08-22,785704.1036790294,639112.4894187812,927379.9413512181
2017-08-23,814776.1572995492,670791.1572191352,944076.374776134
2017-08-24,732312.2304579699,591844.3405597783,883148.288906117
2017-08-25,812312.7141867096,682390.1377964529,949930.5656957169
2017-08-26,1008514.8008703351,865290.7899470906,1153216.7329457505
2017-08-27,1067801.03570907,915327.203183121,1204657.758415088
2017-08-28,863032.9973439455,722542.3844498488,999855.8575989201
2017-08-29,820396.6032114032,682394.1550218489,960203.1647353767
2017-08-30,848452.5930261068,716563.0563595904,993810.2746251046
2017-08-31,764537.0276917315,622764.902061779,900780.1480598757
2017-09-01,842704.3518120649,697310.9021053875,978299.2744195863
2017-09-02,1036753.6102789736,895209.0259684074,1179657.1488382244
2017-09-03,1093635.210645203,956903.2998132447,1227002.1935065144
2017-09-04,886282.659793745,756092.2225753966,1027700.5718595634
2017-09-05,840955.8256183914,695643.1901296101,976476.9981522511
2017-09-06,866289.3353409695,724175.139089283,1005711.6026952567
2017-09-07,779691.0073839643,637670.9084677076,921974.614960858
2017-09-08,855282.9242847982,724694.0261797863,993044.7319083126
2017-09-09,1046925.7943668095,901416.817366334,1172782.992753048
2017-09-10,1101624.047423744,953438.9962417085,1248262.5325749577
2017-09-11,892356.1411351857,754624.6043097088,1044331.9682358358
2017-09-12,845416.6704071074,691439.6894650124,994032.953183483
2017-09-13,869463.9247323953,730233.1175580083,1010176.3545912561
2017-09-14,781917.8149378696,640990.9889213556,917061.405674847
2017-09-15,856900.7914564161,731324.4464721113,993033.315240799
2017-09-16,1048262.4062142188,922811.8765901147,1181777.2667964497
2017-09-17,1102984.9573005864,964831.0196612658,1238876.2339112312
2017-09-18,894014.6766821529,757169.1942633513,1041921.0183465311
2017-09-19,847605.0268139299,704705.0074534814,991832.3500582203
2017-09-20,872365.7156555585,741238.8485788989,1005019.8435862707
2017-09-21,785662.3076981193,651875.0103081247,932597.0831394545
2017-09-22,861559.0024022181,723153.9251060211,1002171.8783847453
2017-09-23,1053845.1759132198,915650.0768524586,1192823.880651913
2017-09-24,1109443.0651145645,970311.4030606871,1242019.7769047664
2017-09-25,901240.9920994395,763115.9504357318,1031210.1825035699
2017-09-26,855438.6324327022,712048.8245204049,1002299.5809269139
2017-09-27,880597.8758495463,738460.1051310091,1007850.3516484847
2017-09-28,794044.0995428419,659559.361448771,930895.310535539
2017-09-29,869810.3731423836,729319.0416797686,1015663.7399437904
2017-09-30,1061665.145722346,916889.4286143061,1190759.426552216
2017-10-01,1116520.7565429388,977657.2203705928,1262407.406926575
2017-10-02,907267.1396039792,772645.9869614604,1044262.8619268636
2017-10-03,860117.2076590827,723012.6032261826,998513.9969448472
2017-10-04,883657.4575199885,746065.3596210269,1028262.9287381902
2017-10-05,795248.6211607438,665066.5967208772,935289.0886341033
2017-10-06,868968.8972834254,733085.1297981442,1009863.3482919254
2017-10-07,1058640.3400304944,910642.5384829355,1200319.428606964
2017-10-08,1111235.7830461315,973989.6564115108,1246199.3829482982
2017-10-09,899710.7145857329,762980.45526195,1037155.513663726
2017-10-10,850346.6428437687,720756.9939717437,987435.1788149147
2017-10-11,871799.5531724753,735973.4660624544,1006010.2913875364
2017-10-12,781498.3462127881,642887.6597403357,920482.1514395906
2017-10-13,853585.8588573626,713423.1570465928,995838.3643838499
2017-10-14,1041943.1127780925,904542.1757872292,1177887.8069101786
2017-10-15,1093594.235535869,947894.7976835889,1229216.7005569376
2017-10-16,881536.5335553241,747729.06049167,1024511.8572699805
2017-10-17,832082.3145278979,687664.6962051635,978614.8027456029
2017-10-18,853906.112353171,719310.5515127856,994746.7966705672
2017-10-19,764442.2464812067,631116.5078304348,902648.3610954816
2017-10-20,837825.3504355784,709257.7667492658,982995.9795233343
2017-10-21,1027914.536048098,887044.7985503937,1177922.8868134976
2017-10-22,1081698.6483263802,935837.3707513583,1223435.1100654239
2017-10-23,872127.0878446326,733430.7337053911,1004778.8595024465
2017-10-24,825452.7833701303,683237.8479427096,970563.089329006
2017-10-25,850280.9408544968,709253.9868520754,983038.1515019367
2017-10-26,763968.4621144307,630676.9366872964,904269.2896211497
2017-10-27,840566.6188785037,694499.7927093579,982218.0796274492
2017-10-28,1033847.5903461726,895817.4025100016,1184960.1251838638
2017-10-29,1090712.253083285,948431.7006419076,1231318.441612617
2017-10-30,884023.6281549971,754712.8536581806,1022656.3403438497
2017-10-31,839952.4923384672,704407.4411680636,974996.9715953538
2017-11-01,867028.7019520431,729087.4359913878,995687.7533856762
2017-11-02,782543.045508736,648342.5428301792,926405.4690674883
2017-11-03,860492.1365247958,730538.3051493603,994269.458837743
2017-11-04,1054606.8851843874,910569.2876082052,1188378.9413360339
2017-11-05,1111761.8752694917,961048.3560438938,1252756.9396019639
2017-11-06,904809.997742171,759741.6961561122,1047415.7547074514
2017-11-07,859928.8049023369,713748.0032392371,994879.2813623102
2017-11-08,885672.1027070753,749854.7547012004,1031529.3174222774
2017-11-09,799371.5795639579,660503.3405066112,938641.399049293
2017-11-10,875080.9787735413,732515.9202671624,1018885.3294445379
2017-11-11,1066603.3632614636,937032.9809894887,1211621.188814184
2017-11-12,1120898.8229428914,977232.1492936043,1270288.9323033425
2017-11-13,910917.0135958487,772113.9155625522,1044729.0722326376
